reportable_comp,subsection,state,formation_yr,assets,liabilities,expenses,revenue,state_median_income,ntee_letter,total_ex_comp_per_company,percent_of_total_ex_comp,voting_memb_ct,voting_indepmemb_ct,employee_tot_ct,volunteer_tot_ct,salaries_expense_tot_curyr,label
154119.0,501(c)(4),AR,1982,153487450,52098058.0,511889420.0,513116083.0,45869,E,2619745,0.058829771599907627,10,7,225,0,14228756,4
222401.0,501(c)(4),AR,1982,153487450,52098058.0,511889420.0,513116083.0,45869,E,2619745,0.08489414046023562,10,7,225,0,14228756,4
242070.0,501(c)(4),AR,1982,153487450,52098058.0,511889420.0,513116083.0,45869,E,2619745,0.09240212310740167,10,7,225,0,14228756,4
172013.0,501(c)(4),AR,1982,153487450,52098058.0,511889420.0,513116083.0,45869,E,2619745,0.06566020738659678,10,7,225,0,14228756,4
323832.0,501(c)(4),AR,1982,153487450,52098058.0,511889420.0,513116083.0,45869,E,2619745,0.12361203094194285,10,7,225,0,14228756,4
57288.0,501(c)(3),AR,1963,149770166,77831183.0,201912285.0,206590639.0,45869,E,1269913,0.04511175174992303,11,9,1862,528,93790082,1
221321.0,501(c)(3),AR,1963,149770166,77831183.0,201912285.0,206590639.0,45869,E,1269913,0.17428044283348545,11,9,1862,528,93790082,1
275803.0,501(c)(3),AR,1963,149770166,77831183.0,201912285.0,206590639.0,45869,E,1269913,0.21718259439819887,11,9,1862,528,93790082,1
198854.0,501(c)(3),AR,1963,149770166,77831183.0,201912285.0,206590639.0,45869,E,1269913,0.1565886796969556,11,9,1862,528,93790082,1
516647.0,501(c)(3),AR,1963,149770166,77831183.0,201912285.0,206590639.0,45869,E,1269913,0.406836531321437,11,9,1862,528,93790082,1
102134.0,501(c)(3),AR,1982,390110289,7088208.0,40883610.0,64486403.0,45869,E,305547,0.3342660867231555,33,31,46,499,3811647,2
203413.0,501(c)(3),AR,1982,390110289,7088208.0,40883610.0,64486403.0,45869,E,305547,0.6657339132768445,33,31,46,499,3811647,2
120266.0,501(c)(3),AR,1986,12662574,3334349.0,12352314.0,13345509.0,45869,E,303276,0.3965562721745209,15,15,131,15,6135328,1
183010.0,501(c)(3),AR,1986,12662574,3334349.0,12352314.0,13345509.0,45869,E,303276,0.6034437278254791,15,15,131,15,6135328,1
78308.0,501(c)(3),AR,1989,1987874,118587.0,1634105.0,1710099.0,45869,P,78308,1.0,6,5,44,8,1183475,1
210831.0,501(c)(3),AR,1990,43935333,2609560.0,29602253.0,31418776.0,45869,H,210831,1.0,11,9,178,27,17836780,3
106195.0,501(c)(3),AR,1991,157902877,21578548.0,3744233.0,8635751.0,45869,Q,269486,0.3940649978106469,9,9,10,9,633494,1
163291.0,501(c)(3),AR,1991,157902877,21578548.0,3744233.0,8635751.0,45869,Q,269486,0.605935002189353,9,9,10,9,633494,1
82578.0,501(c)(3),AR,1981,281515,1975.0,211371.0,236277.0,45869,X,82578,1.0,27,27,10,27,114258,2
50090.0,501(c)(3),AR,1996,200541,438.0,324880.0,347089.0,45869,P,50090,1.0,2,0,2,30,113679,0
83600.0,501(c)(3),OK,1998,1812794,775733.0,1215742.0,1403640.0,50051,X,83600,1.0,10,4,11,3,364309,0
79036.0,501(c)(3),AR,2001,59535,20827.0,433655.0,450975.0,45869,A,79036,1.0,8,8,13,40,244968,1
64750.0,501(c)(3),AR,2003,172216,19057.0,630681.0,668041.0,45869,B,64750,1.0,4,4,16,10,380375,0
71210.0,501(c)(3),TN,2001,57953,0.0,133706.0,88987.0,51340,X,71210,1.0,7,5,1,5,83378,1
251310.0,501(c)(3),DC,2001,5482926,726911.0,7604021.0,8496190.0,82372,C,251310,1.0,9,9,32,250,1971003,1
132773.0,501(c)(3),NM,2002,90956710,1805400.0,4943313.0,6042459.0,46744,E,132773,1.0,13,11,59,1,3098568,3
86500.0,501(c)(3),TX,1972,313846,32442.0,426662.0,472968.0,59206,N,86500,1.0,3,0,3,0,135635,6
90477.0,501(c)(3),CA,2002,2692410,125826.0,4454455.0,5235243.0,71805,S,197310,0.4585525315493386,27,16,21,0,1611625,1
106833.0,501(c)(3),CA,2002,2692410,125826.0,4454455.0,5235243.0,71805,S,197310,0.5414474684506614,27,16,21,0,1611625,1
47383.0,501(c)(3),LA,2002,5941188,5141728.0,1042814.0,737626.0,46145,A,47383,1.0,15,15,18,25,139991,1
75650.0,501(c)(3),IL,2003,658464,10655.0,1115660.0,1133478.0,62992,G,75650,1.0,9,7,8,262,141026,1
82134.0,501(c)(3),CA,1972,250354,4700.0,865868.0,948737.0,71805,X,82134,1.0,3,0,10,7,688070,0
147789.0,501(c)(5),CA,2007,959092,123806.0,705441.0,801882.0,71805,J,147789,1.0,12,0,3,0,280817,3
153393.0,501(c)(3),GA,2009,373234474,129736609.0,245521967.0,249010728.0,56183,E,2104019,0.07290475989047628,7,5,3008,135,129197064,3
299145.0,501(c)(3),GA,2009,373234474,129736609.0,245521967.0,249010728.0,56183,E,2104019,0.14217789858361546,7,5,3008,135,129197064,3
169961.0,501(c)(3),GA,2009,373234474,129736609.0,245521967.0,249010728.0,56183,E,2104019,0.08077921349569561,7,5,3008,135,129197064,3
220616.0,501(c)(3),GA,2009,373234474,129736609.0,245521967.0,249010728.0,56183,E,2104019,0.10485456642739444,7,5,3008,135,129197064,3
187361.0,501(c)(3),GA,2009,373234474,129736609.0,245521967.0,249010728.0,56183,E,2104019,0.08904910079234075,7,5,3008,135,129197064,3
376078.0,501(c)(3),GA,2009,373234474,129736609.0,245521967.0,249010728.0,56183,E,2104019,0.1787426824567649,7,5,3008,135,129197064,3
185203.0,501(c)(3),GA,2009,373234474,129736609.0,245521967.0,249010728.0,56183,E,2104019,0.0880234446552051,7,5,3008,135,129197064,3
262062.0,501(c)(3),GA,2009,373234474,129736609.0,245521967.0,249010728.0,56183,E,2104019,0.12455305774329985,7,5,3008,135,129197064,3
250200.0,501(c)(3),GA,2009,373234474,129736609.0,245521967.0,249010728.0,56183,E,2104019,0.11891527595520762,7,5,3008,135,129197064,3
164383.0,501(c)(3),CA,2008,4766439,2562573.0,14050397.0,14822033.0,71805,P,340948,0.4821351056466089,17,16,122,1523,4142577,1
176565.0,501(c)(3),CA,2008,4766439,2562573.0,14050397.0,14822033.0,71805,P,340948,0.5178648943533911,17,16,122,1523,4142577,1
92000.0,501(c)(4),AR,1913,248289,5977.0,526995.0,672114.0,45869,S,92000,1.0,17,17,3,350,137141,3
46665.0,501(c)(3),AR,1962,880052,30369.0,785405.0,882161.0,45869,O,46665,1.0,68,62,5,131,438781,1
220108.0,501(c)(3),CA,2002,69863478,22472852.0,5355746.0,4316340.0,71805,B,220108,1.0,1,0,45,60,2498481,6
224274.0,501(c)(12),LA,1938,116321619,92376677.0,61226483.0,61226483.0,46145,W,439461,0.5103388013953457,9,9,71,0,845965,7
62363.0,501(c)(12),LA,1938,116321619,92376677.0,61226483.0,61226483.0,46145,W,439461,0.1419079281210392,9,9,71,0,845965,7
152824.0,501(c)(12),LA,1938,116321619,92376677.0,61226483.0,61226483.0,46145,W,439461,0.34775327048361515,9,9,71,0,845965,7
266670.0,501(c)(7),LA,1914,41858025,6556285.0,8777223.0,10608959.0,46145,N,680503,0.39187189476019946,11,11,277,0,5705199,3
413833.0,501(c)(7),LA,1914,41858025,6556285.0,8777223.0,10608959.0,46145,N,680503,0.6081281052398005,11,11,277,0,5705199,3
706454.0,501(c)(3),LA,1935,77095766,2346030.0,15741966.0,21770576.0,46145,N,1191489,0.5929169299926395,24,24,16,118,2427510,3
485035.0,501(c)(3),LA,1935,77095766,2346030.0,15741966.0,21770576.0,46145,N,1191489,0.40708307000736055,24,24,16,118,2427510,3
93473.0,501(c)(12),LA,1938,43882855,24563208.0,22678967.0,23758279.0,46145,W,264731,0.3530867182158493,7,7,43,0,0,7
171258.0,501(c)(12),LA,1938,43882855,24563208.0,22678967.0,23758279.0,46145,W,264731,0.6469132817841508,7,7,43,0,0,7
119805.0,501(c)(5),LA,1945,787882,85883.0,890485.0,950463.0,46145,J,238333,0.5026790247259088,991,0,3,0,385938,7
118528.0,501(c)(5),LA,1945,787882,85883.0,890485.0,950463.0,46145,J,238333,0.4973209752740913,991,0,3,0,385938,7
265632.0,501(c)(7),LA,1946,17132670,3448545.0,7183230.0,7228854.0,46145,N,265632,1.0,13,13,413,36,3277602,7
94999.0,501(c)(5),LA,1946,69353,284.0,309833.0,297802.0,46145,J,94999,1.0,7,6,9,0,177044,2
1653675.0,501(c)(3),LA,1949,1332102539,256183230.0,1092104742.0,1125065475.0,46145,E,1653675,1.0,13,11,7869,211,463805513,1
69356.0,501(c)(6),LA,1918,506911,112640.0,330466.0,311234.0,46145,S,69356,1.0,26,26,6,0,205505,3
75256.0,501(c)(3),LA,1881,8378965,21455.0,861538.0,788552.0,46145,A,75256,1.0,27,27,21,5,602866,1
125650.0,501(c)(3),LA,1938,30966733,9691872.0,24983330.0,25066183.0,46145,P,125650,1.0,22,22,523,11991,16932961,3
137714.0,501(c)(3),LA,1855,10274310,1044.0,1658683.0,2916618.0,46145,P,137714,1.0,90,90,19,150,531707,8
190582.0,501(c)(3),LA,1855,18216522,2987412.0,7254404.0,8061213.0,46145,P,293882,0.6484983768995719,35,35,517,75,4980562,2
103300.0,501(c)(3),LA,1855,18216522,2987412.0,7254404.0,8061213.0,46145,P,293882,0.35150162310042804,35,35,517,75,4980562,2
94716.0,501(c)(3),LA,1962,10462807,127800.0,4231575.0,3712124.0,46145,T,267308,0.3543328295449444,55,54,30,300,1148698,2
172592.0,501(c)(3),LA,1962,10462807,127800.0,4231575.0,3712124.0,46145,T,267308,0.6456671704550556,55,54,30,300,1148698,2
144281.0,501(c)(3),LA,1927,28723792,2180039.0,4231910.0,5857798.0,46145,G,144281,1.0,8,8,165,0,2526696,8
119781.0,501(c)(3),LA,1936,23786305,2325660.0,12020064.0,12368372.0,46145,B,119781,1.0,13,13,411,644,7438845,1
117592.0,501(c)(3),LA,1923,10179356,139559.0,1345849.0,1903642.0,46145,O,117592,1.0,59,59,56,1000,717874,2
108243.0,501(c)(3),LA,1852,14258433,2129646.0,6541977.0,6756693.0,46145,P,260894,0.4148926383895375,28,25,595,465,4394918,2
152651.0,501(c)(3),LA,1852,14258433,2129646.0,6541977.0,6756693.0,46145,P,260894,0.5851073616104625,28,25,595,465,4394918,2
137807.0,501(c)(3),LA,1955,10586730,1401711.0,8609778.0,6044352.0,46145,T,137807,1.0,28,28,32,1868,1477536,1
101695.0,501(c)(6),LA,1916,1766926,276175.0,718482.0,735815.0,46145,S,101695,1.0,18,18,8,500,371676,3
109872.0,501(c)(14),LA,1948,29852004,26629952.0,2751962.0,2959239.0,46145,W,109872,1.0,7,7,21,0,708066,2
98878.0,501(c)(3),LA,1888,23531047,717651.0,7770492.0,6832136.0,46145,D,98878,1.0,16,16,166,1400,4445199,3
288651.0,501(c)(3),LA,1945,191223189,79884708.0,102073978.0,109615881.0,46145,E,4107512,0.07027392737988349,15,9,2783,0,61441909,1
347178.0,501(c)(3),LA,1945,191223189,79884708.0,102073978.0,109615881.0,46145,E,4107512,0.08452269889899287,15,9,2783,0,61441909,1
242689.0,501(c)(3),LA,1945,191223189,79884708.0,102073978.0,109615881.0,46145,E,4107512,0.0590841852683571,15,9,2783,0,61441909,1
501009.0,501(c)(3),LA,1945,191223189,79884708.0,102073978.0,109615881.0,46145,E,4107512,0.12197383720364055,15,9,2783,0,61441909,1
274425.0,501(c)(3),LA,1945,191223189,79884708.0,102073978.0,109615881.0,46145,E,4107512,0.06681051692606133,15,9,2783,0,61441909,1
737024.0,501(c)(3),LA,1945,191223189,79884708.0,102073978.0,109615881.0,46145,E,4107512,0.1794331945956579,15,9,2783,0,61441909,1
252896.0,501(c)(3),LA,1945,191223189,79884708.0,102073978.0,109615881.0,46145,E,4107512,0.061569144533235684,15,9,2783,0,61441909,1
281622.0,501(c)(3),LA,1945,191223189,79884708.0,102073978.0,109615881.0,46145,E,4107512,0.06856267248884483,15,9,2783,0,61441909,1
195056.0,501(c)(3),LA,1945,191223189,79884708.0,102073978.0,109615881.0,46145,E,4107512,0.04748762754679719,15,9,2783,0,61441909,1
270510.0,501(c)(3),LA,1945,191223189,79884708.0,102073978.0,109615881.0,46145,E,4107512,0.06585738520057884,15,9,2783,0,61441909,1
716452.0,501(c)(3),LA,1945,191223189,79884708.0,102073978.0,109615881.0,46145,E,4107512,0.1744248099579502,15,9,2783,0,61441909,1
87974.0,501(c)(3),LA,1954,16480003,620897.0,14923390.0,15343155.0,46145,P,87974,1.0,24,24,886,84,11944519,8
233345.0,501(c)(3),LA,1946,10781725,3382273.0,46021127.0,46379829.0,46145,E,233345,1.0,9,9,649,77,5468551,1
73488.0,501(c)(3),LA,1957,2100799,0.0,945873.0,892568.0,46145,J,73488,1.0,7,7,109,0,583102,1
309953.0,501(c)(14),LA,1956,333983505,300177705.0,34262436.0,38651877.0,46145,W,309953,1.0,10,4,289,16,14794825,2
156830.0,501(c)(7),LA,1957,5504789,3212621.0,1696374.0,1629574.0,46145,N,156830,1.0,17,17,74,17,860697,3
644671.0,501(c)(3),LA,1944,2651229587,1685309420.0,8276645664.0,8405399207.0,46145,E,10838616,0.059479088474026574,20,6,19275,956,1334178187,2
402357.0,501(c)(3),LA,1944,2651229587,1685309420.0,8276645664.0,8405399207.0,46145,E,10838616,0.0371225440591308,20,6,19275,956,1334178187,2
694147.0,501(c)(3),LA,1944,2651229587,1685309420.0,8276645664.0,8405399207.0,46145,E,10838616,0.06404387792684971,20,6,19275,956,1334178187,2
371824.0,501(c)(3),LA,1944,2651229587,1685309420.0,8276645664.0,8405399207.0,46145,E,10838616,0.0343054869736136,20,6,19275,956,1334178187,2
297029.0,501(c)(3),LA,1944,2651229587,1685309420.0,8276645664.0,8405399207.0,46145,E,10838616,0.027404698164415087,20,6,19275,956,1334178187,2
466266.0,501(c)(3),LA,1944,2651229587,1685309420.0,8276645664.0,8405399207.0,46145,E,10838616,0.04301896109244945,20,6,19275,956,1334178187,2
402630.0,501(c)(3),LA,1944,2651229587,1685309420.0,8276645664.0,8405399207.0,46145,E,10838616,0.037147731776824636,20,6,19275,956,1334178187,2
559385.0,501(c)(3),LA,1944,2651229587,1685309420.0,8276645664.0,8405399207.0,46145,E,10838616,0.05161037165630741,20,6,19275,956,1334178187,2
759156.0,501(c)(3),LA,1944,2651229587,1685309420.0,8276645664.0,8405399207.0,46145,E,10838616,0.07004178393256114,20,6,19275,956,1334178187,2
440029.0,501(c)(3),LA,1944,2651229587,1685309420.0,8276645664.0,8405399207.0,46145,E,10838616,0.04059826457547716,20,6,19275,956,1334178187,2
1048720.0,501(c)(3),LA,1944,2651229587,1685309420.0,8276645664.0,8405399207.0,46145,E,10838616,0.0967577410252379,20,6,19275,956,1334178187,2
576670.0,501(c)(3),LA,1944,2651229587,1685309420.0,8276645664.0,8405399207.0,46145,E,10838616,0.05320513246340677,20,6,19275,956,1334178187,2
526076.0,501(c)(3),LA,1944,2651229587,1685309420.0,8276645664.0,8405399207.0,46145,E,10838616,0.048537193309551696,20,6,19275,956,1334178187,2
383724.0,501(c)(3),LA,1944,2651229587,1685309420.0,8276645664.0,8405399207.0,46145,E,10838616,0.03540341312949919,20,6,19275,956,1334178187,2
125557.0,501(c)(3),LA,1944,2651229587,1685309420.0,8276645664.0,8405399207.0,46145,E,10838616,0.011584228097019028,20,6,19275,956,1334178187,2
508729.0,501(c)(3),LA,1944,2651229587,1685309420.0,8276645664.0,8405399207.0,46145,E,10838616,0.04693671221491748,20,6,19275,956,1334178187,2
563278.0,501(c)(3),LA,1944,2651229587,1685309420.0,8276645664.0,8405399207.0,46145,E,10838616,0.051969550355875686,20,6,19275,956,1334178187,2
631586.0,501(c)(3),LA,1944,2651229587,1685309420.0,8276645664.0,8405399207.0,46145,E,10838616,0.058271831016063314,20,6,19275,956,1334178187,2
265206.0,501(c)(3),LA,1944,2651229587,1685309420.0,8276645664.0,8405399207.0,46145,E,10838616,0.02446862219309181,20,6,19275,956,1334178187,2
360369.0,501(c)(3),LA,1944,2651229587,1685309420.0,8276645664.0,8405399207.0,46145,E,10838616,0.033248617720196015,20,6,19275,956,1334178187,2
290886.0,501(c)(3),LA,1944,2651229587,1685309420.0,8276645664.0,8405399207.0,46145,E,10838616,0.02683792838495247,20,6,19275,956,1334178187,2
520321.0,501(c)(3),LA,1944,2651229587,1685309420.0,8276645664.0,8405399207.0,46145,E,10838616,0.04800622145853308,20,6,19275,956,1334178187,2
237835.0,501(c)(6),LA,1943,7569784,1901867.0,2311972.0,2767266.0,46145,S,237835,1.0,63,63,11,300,720933,3
121135.0,501(c)(3),LA,1949,6950638,2016571.0,6049917.0,5978540.0,46145,T,121135,1.0,30,30,56,1654,2257827,1
100785.0,501(c)(4),LA,1931,7446728,141307.0,2418610.0,2898654.0,46145,M,100785,1.0,7,7,23,10,1345580,0
46200.0,501(c)(3),LA,1925,3380412,722.0,1094154.0,1165885.0,46145,X,46200,1.0,21,21,119,0,471398,8
94940.0,501(c)(4),LA,1954,1953226,274087.0,2698826.0,2575425.0,46145,M,94940,1.0,7,7,33,25,1706271,0
198729.0,501(c)(7),LA,1972,1899373,1086818.0,3020864.0,2922375.0,46145,N,198729,1.0,12,12,102,0,1663596,7
102925.0,501(c)(6),LA,1972,9527834,1346122.0,1035439.0,1518425.0,46145,S,282300,0.3645944031172512,14,14,16,728,1101796,3
179375.0,501(c)(6),LA,1972,9527834,1346122.0,1035439.0,1518425.0,46145,S,282300,0.6354055968827489,14,14,16,728,1101796,3
122525.0,501(c)(3),LA,1941,6991966,239823.0,6502879.0,6839780.0,46145,P,122525,1.0,20,20,101,3225,2175961,3
523535.0,501(c)(3),LA,1968,834374875,336060224.0,502521026.0,532381038.0,46145,E,4491411,0.1165635921540024,13,7,2299,157,153273233,4
281618.0,501(c)(3),LA,1968,834374875,336060224.0,502521026.0,532381038.0,46145,E,4491411,0.06270145395288919,13,7,2299,157,153273233,4
180248.0,501(c)(3),LA,1968,834374875,336060224.0,502521026.0,532381038.0,46145,E,4491411,0.04013170916667391,13,7,2299,157,153273233,4
1137090.0,501(c)(3),LA,1968,834374875,336060224.0,502521026.0,532381038.0,46145,E,4491411,0.25316988358446824,13,7,2299,157,153273233,4
192827.0,501(c)(3),LA,1968,834374875,336060224.0,502521026.0,532381038.0,46145,E,4491411,0.042932388062459664,13,7,2299,157,153273233,4
239372.0,501(c)(3),LA,1968,834374875,336060224.0,502521026.0,532381038.0,46145,E,4491411,0.05329550112425694,13,7,2299,157,153273233,4
379305.0,501(c)(3),LA,1968,834374875,336060224.0,502521026.0,532381038.0,46145,E,4491411,0.08445118916972863,13,7,2299,157,153273233,4
309483.0,501(c)(3),LA,1968,834374875,336060224.0,502521026.0,532381038.0,46145,E,4491411,0.06890551766471606,13,7,2299,157,153273233,4
387623.0,501(c)(3),LA,1968,834374875,336060224.0,502521026.0,532381038.0,46145,E,4491411,0.08630316842524544,13,7,2299,157,153273233,4
265278.0,501(c)(3),LA,1968,834374875,336060224.0,502521026.0,532381038.0,46145,E,4491411,0.05906339900757245,13,7,2299,157,153273233,4
311091.0,501(c)(3),LA,1968,834374875,336060224.0,502521026.0,532381038.0,46145,E,4491411,0.06926353433252935,13,7,2299,157,153273233,4
283941.0,501(c)(3),LA,1968,834374875,336060224.0,502521026.0,532381038.0,46145,E,4491411,0.06321866335545777,13,7,2299,157,153273233,4
111250.0,501(c)(6),LA,1961,4298495,62450.0,9737598.0,10092811.0,46145,D,111250,1.0,13,13,9,0,499955,2
80000.0,501(c)(3),LA,1969,2941916,3156706.0,4442528.0,4063014.0,46145,B,80000,1.0,11,8,108,48,2639096,3
317576.0,501(c)(3),LA,1971,402321747,232219174.0,369324865.0,344904853.0,46145,E,3046920,0.10422853241962377,11,11,2864,11,131898036,4
136182.0,501(c)(3),LA,1971,402321747,232219174.0,369324865.0,344904853.0,46145,E,3046920,0.044694970658894884,11,11,2864,11,131898036,4
379897.0,501(c)(3),LA,1971,402321747,232219174.0,369324865.0,344904853.0,46145,E,3046920,0.12468230212805062,11,11,2864,11,131898036,4
269632.0,501(c)(3),LA,1971,402321747,232219174.0,369324865.0,344904853.0,46145,E,3046920,0.08849329815026323,11,11,2864,11,131898036,4
237920.0,501(c)(3),LA,1971,402321747,232219174.0,369324865.0,344904853.0,46145,E,3046920,0.07808541084111167,11,11,2864,11,131898036,4
129109.0,501(c)(3),LA,1971,402321747,232219174.0,369324865.0,344904853.0,46145,E,3046920,0.042373610071810223,11,11,2864,11,131898036,4
486432.0,501(c)(3),LA,1971,402321747,232219174.0,369324865.0,344904853.0,46145,E,3046920,0.1596471190579339,11,11,2864,11,131898036,4
968242.0,501(c)(3),LA,1971,402321747,232219174.0,369324865.0,344904853.0,46145,E,3046920,0.3177772964173657,11,11,2864,11,131898036,4
121930.0,501(c)(3),LA,1971,402321747,232219174.0,369324865.0,344904853.0,46145,E,3046920,0.04001746025494598,11,11,2864,11,131898036,4
69600.0,501(c)(3),LA,1972,394087,0.0,614421.0,624476.0,46145,X,69600,1.0,7,5,2,702,94864,1
152092.0,501(c)(3),LA,1960,30793228,4101817.0,25606242.0,27252314.0,46145,E,777668,0.1955744610810783,16,15,239,41515,10568999,1
150000.0,501(c)(3),LA,1960,30793228,4101817.0,25606242.0,27252314.0,46145,E,777668,0.19288436710781465,16,15,239,41515,10568999,1
148977.0,501(c)(3),LA,1960,30793228,4101817.0,25606242.0,27252314.0,46145,E,777668,0.19156889572413932,16,15,239,41515,10568999,1
326599.0,501(c)(3),LA,1960,30793228,4101817.0,25606242.0,27252314.0,46145,E,777668,0.4199722760869677,16,15,239,41515,10568999,1
65631.0,501(c)(5),LA,1972,203193,360395.0,1277170.0,1393285.0,46145,J,143705,0.4567064472356564,5,5,4,0,230033,2
78074.0,501(c)(5),LA,1972,203193,360395.0,1277170.0,1393285.0,46145,J,143705,0.5432935527643437,5,5,4,0,230033,2
65400.0,501(c)(3),LA,1975,1754767,125365.0,2541644.0,2663146.0,46145,P,65400,1.0,13,13,77,86,1771231,1
169300.0,501(c)(6),TX,1968,201521,209202.0,1274169.0,1231432.0,59206,N,169300,1.0,3,3,4,0,374912,2
75150.0,501(c)(3),LA,1975,1099855,541284.0,1893561.0,1839814.0,46145,A,75150,1.0,25,24,12,0,632598,3
100617.0,501(c)(3),LA,1972,3844661,172874.0,4818813.0,4849413.0,46145,K,100617,1.0,3,1,77,1985,3003119,3
160495.0,501(c)(3),LA,1977,9070636,1253862.0,3814950.0,2913448.0,46145,A,227786,0.704586761258374,31,31,59,200,1567225,1
67291.0,501(c)(3),LA,1977,9070636,1253862.0,3814950.0,2913448.0,46145,A,227786,0.2954132387416259,31,31,59,200,1567225,1
170000.0,501(c)(3),LA,1978,1057904,277172.0,2862344.0,2514296.0,46145,A,170000,1.0,19,19,39,0,759895,1
84000.0,501(c)(3),LA,1979,550174,348972.0,1176835.0,1182927.0,46145,P,84000,1.0,23,21,21,50,640338,8
70000.0,501(c)(3),LA,1982,27593706,4158997.0,2248572.0,6945380.0,46145,A,70000,1.0,28,28,71,250,1037114,1
49624.0,501(c)(3),LA,1982,1892133,4145.0,382003.0,530879.0,46145,P,49624,1.0,20,20,0,25,181615,0
175000.0,501(c)(3),LA,1982,28585262,10353934.0,2208219.0,3764116.0,46145,A,175000,1.0,43,43,41,0,1066066,4
129200.0,501(c)(3),TN,1983,10160911,939867.0,8430507.0,9377710.0,51340,X,129200,1.0,7,5,159,300,4864733,1
86464.0,501(c)(3),TN,1972,628526,10641.0,923684.0,924713.0,51340,Q,86464,1.0,2,0,0,0,171126,6
173373.0,501(c)(3),LA,1984,116456611,54097791.0,87333473.0,91075569.0,46145,E,1636333,0.10595215032637,5,2,2423,10,46104525,1
183017.0,501(c)(3),LA,1984,116456611,54097791.0,87333473.0,91075569.0,46145,E,1636333,0.1118458162244482,5,2,2423,10,46104525,1
156945.0,501(c)(3),LA,1984,116456611,54097791.0,87333473.0,91075569.0,46145,E,1636333,0.09591262903088796,5,2,2423,10,46104525,1
267086.0,501(c)(3),LA,1984,116456611,54097791.0,87333473.0,91075569.0,46145,E,1636333,0.16322227810598455,5,2,2423,10,46104525,1
154044.0,501(c)(3),LA,1984,116456611,54097791.0,87333473.0,91075569.0,46145,E,1636333,0.09413976250555356,5,2,2423,10,46104525,1
247413.0,501(c)(3),LA,1984,116456611,54097791.0,87333473.0,91075569.0,46145,E,1636333,0.15119966412704505,5,2,2423,10,46104525,1
154455.0,501(c)(3),LA,1984,116456611,54097791.0,87333473.0,91075569.0,46145,E,1636333,0.09439093387470644,5,2,2423,10,46104525,1
300000.0,501(c)(3),LA,1984,116456611,54097791.0,87333473.0,91075569.0,46145,E,1636333,0.18333676580500424,5,2,2423,10,46104525,1
117620.0,501(c)(3),TX,1984,2624473,46248.0,1415029.0,1756786.0,59206,X,376611,0.31231164251707993,5,2,8,0,631902,0
133833.0,501(c)(3),TX,1984,2624473,46248.0,1415029.0,1756786.0,59206,X,376611,0.355361367564941,5,2,8,0,631902,0
125158.0,501(c)(3),TX,1984,2624473,46248.0,1415029.0,1756786.0,59206,X,376611,0.33232698991797904,5,2,8,0,631902,0
167887.0,501(c)(3),LA,1978,15350103,1418132.0,17369828.0,17381413.0,46145,E,421858,0.3979704071038122,13,13,220,0,10697782,1
253971.0,501(c)(3),LA,1978,15350103,1418132.0,17369828.0,17381413.0,46145,E,421858,0.6020295928961878,13,13,220,0,10697782,1
269623.0,501(c)(3),LA,1984,1159635312,1016503821.0,252313316.0,220699376.0,46145,E,8090895,0.03332424904784947,17,15,1248,0,79521051,3
393471.0,501(c)(3),LA,1984,1159635312,1016503821.0,252313316.0,220699376.0,46145,E,8090895,0.04863133188602744,17,15,1248,0,79521051,3
544448.0,501(c)(3),LA,1984,1159635312,1016503821.0,252313316.0,220699376.0,46145,E,8090895,0.06729144303565923,17,15,1248,0,79521051,3
389803.0,501(c)(3),LA,1984,1159635312,1016503821.0,252313316.0,220699376.0,46145,E,8090895,0.048177982781880124,17,15,1248,0,79521051,3
263016.0,501(c)(3),LA,1984,1159635312,1016503821.0,252313316.0,220699376.0,46145,E,8090895,0.0325076521200683,17,15,1248,0,79521051,3
213693.0,501(c)(3),LA,1984,1159635312,1016503821.0,252313316.0,220699376.0,46145,E,8090895,0.026411540379648976,17,15,1248,0,79521051,3
1670787.0,501(c)(3),LA,1984,1159635312,1016503821.0,252313316.0,220699376.0,46145,E,8090895,0.20650212368347384,17,15,1248,0,79521051,3
318810.0,501(c)(3),LA,1984,1159635312,1016503821.0,252313316.0,220699376.0,46145,E,8090895,0.03940355177023061,17,15,1248,0,79521051,3
261703.0,501(c)(3),LA,1984,1159635312,1016503821.0,252313316.0,220699376.0,46145,E,8090895,0.03234537093856737,17,15,1248,0,79521051,3
230325.0,501(c)(3),LA,1984,1159635312,1016503821.0,252313316.0,220699376.0,46145,E,8090895,0.028467184409141387,17,15,1248,0,79521051,3
192056.0,501(c)(3),LA,1984,1159635312,1016503821.0,252313316.0,220699376.0,46145,E,8090895,0.02373729976720746,17,15,1248,0,79521051,3
249885.0,501(c)(3),LA,1984,1159635312,1016503821.0,252313316.0,220699376.0,46145,E,8090895,0.030884716709338088,17,15,1248,0,79521051,3
552329.0,501(c)(3),LA,1984,1159635312,1016503821.0,252313316.0,220699376.0,46145,E,8090895,0.06826550091182743,17,15,1248,0,79521051,3
321324.0,501(c)(3),LA,1984,1159635312,1016503821.0,252313316.0,220699376.0,46145,E,8090895,0.039714271412495165,17,15,1248,0,79521051,3
379341.0,501(c)(3),LA,1984,1159635312,1016503821.0,252313316.0,220699376.0,46145,E,8090895,0.04688492435014915,17,15,1248,0,79521051,3
